project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	spectrophotometer_method	state	well_number
TCGA-PRAD	922e5166-85f5-4365-9c09-f8bdc1722da6	TCGA-HC-7736	9b4b5bba-a33f-4ba8-9143-33028556e3e6	TCGA-HC-7736-01A	03c45c07-0f9f-461b-8051-eb1a5f101159	TCGA-HC-7736-01A-11	b5d1e964-4a11-482d-a775-2edc232df31d	TCGA-HC-7736-01A-11R	'--	'--	'--	RNA	R	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-PRAD	922e5166-85f5-4365-9c09-f8bdc1722da6	TCGA-HC-7736	9b4b5bba-a33f-4ba8-9143-33028556e3e6	TCGA-HC-7736-01A	03c45c07-0f9f-461b-8051-eb1a5f101159	TCGA-HC-7736-01A-11	e4b83425-f6d9-47d2-bdff-7277795b228f	TCGA-HC-7736-01A-11D	'--	'--	'--	DNA	D	'--	0.13	'--	'--	PicoGreen	released	'--
TCGA-PRAD	922e5166-85f5-4365-9c09-f8bdc1722da6	TCGA-HC-7736	9b4b5bba-a33f-4ba8-9143-33028556e3e6	TCGA-HC-7736-01A	03c45c07-0f9f-461b-8051-eb1a5f101159	TCGA-HC-7736-01A-11	d912b0f2-92d8-45fd-9f21-302591b0d70c	TCGA-HC-7736-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	PicoGreen	released	'--
TCGA-PRAD	64bf32c9-9466-404a-a147-e7a0b9e91e34	TCGA-G9-6333	5ac98b24-4104-40d1-8e73-1cb0ef6d343c	TCGA-G9-6333-10A	a587ca87-8160-4be0-8639-790e2b757628	TCGA-G9-6333-10A-01	0b634985-19c5-47ab-aa99-fd106ff6d113	TCGA-G9-6333-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	PicoGreen	released	'--
TCGA-PRAD	64bf32c9-9466-404a-a147-e7a0b9e91e34	TCGA-G9-6333	5ac98b24-4104-40d1-8e73-1cb0ef6d343c	TCGA-G9-6333-10A	a587ca87-8160-4be0-8639-790e2b757628	TCGA-G9-6333-10A-01	cb1460e3-1ca8-4350-8928-be1f994197b3	TCGA-G9-6333-10A-01D	1.8	'--	'--	DNA	D	'--	0.13	'--	'--	UV Spec	released	'--
TCGA-PRAD	64bf32c9-9466-404a-a147-e7a0b9e91e34	TCGA-G9-6333	98013499-4fac-4378-9d7e-b3686003a4fc	TCGA-G9-6333-01A	0900408f-fb03-4c92-a1f2-353509f7e4dc	TCGA-G9-6333-01A-12	e5762b98-5c64-460c-8f30-8507be70fd14	TCGA-G9-6333-01A-12W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	PicoGreen	released	'--
TCGA-PRAD	64bf32c9-9466-404a-a147-e7a0b9e91e34	TCGA-G9-6333	98013499-4fac-4378-9d7e-b3686003a4fc	TCGA-G9-6333-01A	0900408f-fb03-4c92-a1f2-353509f7e4dc	TCGA-G9-6333-01A-12	1c0d303a-c025-4dff-8469-63e64aac5cad	TCGA-G9-6333-01A-12D	1.9	'--	'--	DNA	D	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-PRAD	64bf32c9-9466-404a-a147-e7a0b9e91e34	TCGA-G9-6333	98013499-4fac-4378-9d7e-b3686003a4fc	TCGA-G9-6333-01A	0900408f-fb03-4c92-a1f2-353509f7e4dc	TCGA-G9-6333-01A-12	5f0c30d8-b08b-4340-95f3-018b1ea7d53c	TCGA-G9-6333-01A-12R	1.8	'--	'--	RNA	R	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-PRAD	64bf32c9-9466-404a-a147-e7a0b9e91e34	TCGA-G9-6333	df84b710-5819-4e37-b515-a01f78f0b8f0	TCGA-G9-6333-11A	1efdfef9-a596-48f5-b534-5a92e5638acc	TCGA-G9-6333-11A-01	ac0d7a33-6651-44c8-b957-8fa4191184ef	TCGA-G9-6333-11A-01D	1.9	'--	'--	DNA	D	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-PRAD	64bf32c9-9466-404a-a147-e7a0b9e91e34	TCGA-G9-6333	df84b710-5819-4e37-b515-a01f78f0b8f0	TCGA-G9-6333-11A	1efdfef9-a596-48f5-b534-5a92e5638acc	TCGA-G9-6333-11A-01	c0266e24-50f9-44de-af84-e3bd1fae1d2c	TCGA-G9-6333-11A-01R	1.7	'--	'--	RNA	R	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-PRAD	64bf32c9-9466-404a-a147-e7a0b9e91e34	TCGA-G9-6333	df84b710-5819-4e37-b515-a01f78f0b8f0	TCGA-G9-6333-11A	1efdfef9-a596-48f5-b534-5a92e5638acc	TCGA-G9-6333-11A-01	13117742-229e-43f9-ae24-8449935fae71	TCGA-G9-6333-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	PicoGreen	released	'--
TCGA-PRAD	3acd8328-76f7-4f43-9660-394b95748c3d	TCGA-CH-5771	3bac387d-1199-4842-863c-8bcc09efbf3f	TCGA-CH-5771-11A	e1af1c00-51e7-4ece-8de3-42225c0a906b	TCGA-CH-5771-11A-01	7626662b-9912-445d-a80b-a46b6a7e6032	TCGA-CH-5771-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-PRAD	3acd8328-76f7-4f43-9660-394b95748c3d	TCGA-CH-5771	3bac387d-1199-4842-863c-8bcc09efbf3f	TCGA-CH-5771-11A	e1af1c00-51e7-4ece-8de3-42225c0a906b	TCGA-CH-5771-11A-01	7e3f7517-4315-435d-89c5-3a6fee1a1532	TCGA-CH-5771-11A-01D	2.0	'--	'--	DNA	D	'--	0.13	'--	'--	UV Spec	released	'--
TCGA-PRAD	3acd8328-76f7-4f43-9660-394b95748c3d	TCGA-CH-5771	19c87de2-7936-4277-8aa8-3942d36e7579	TCGA-CH-5771-01A	c1057153-d6e2-4896-bf5a-709f66c3aa33	TCGA-CH-5771-01A-21	5742eef4-90b2-43fe-bbc1-339ab81816b8	TCGA-CH-5771-01A-21W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-PRAD	3acd8328-76f7-4f43-9660-394b95748c3d	TCGA-CH-5771	19c87de2-7936-4277-8aa8-3942d36e7579	TCGA-CH-5771-01A	c1057153-d6e2-4896-bf5a-709f66c3aa33	TCGA-CH-5771-01A-21	4659c654-d37c-4c63-8f64-50bbd86048e9	TCGA-CH-5771-01A-21R	1.7	'--	'--	RNA	R	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-PRAD	3acd8328-76f7-4f43-9660-394b95748c3d	TCGA-CH-5771	19c87de2-7936-4277-8aa8-3942d36e7579	TCGA-CH-5771-01A	c1057153-d6e2-4896-bf5a-709f66c3aa33	TCGA-CH-5771-01A-21	d4b7f36e-cdd1-4d22-9755-ee1c25ae44b1	TCGA-CH-5771-01A-21D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-PRAD	5828401b-0901-4a73-9d0c-1e85d3431475	TCGA-CH-5738	35bb1f27-5fc0-47c2-8f53-3a9564a2964d	TCGA-CH-5738-01A	88ca19e0-6777-4150-ad6e-03102590ea25	TCGA-CH-5738-01A-11	9da2523f-9647-469e-aacf-14d98e3330b2	TCGA-CH-5738-01A-11R	1.8	'--	'--	RNA	R	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-PRAD	5828401b-0901-4a73-9d0c-1e85d3431475	TCGA-CH-5738	35bb1f27-5fc0-47c2-8f53-3a9564a2964d	TCGA-CH-5738-01A	88ca19e0-6777-4150-ad6e-03102590ea25	TCGA-CH-5738-01A-11	ce1c54a6-939c-4243-aae8-7b0e67c2d216	TCGA-CH-5738-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-PRAD	5828401b-0901-4a73-9d0c-1e85d3431475	TCGA-CH-5738	35bb1f27-5fc0-47c2-8f53-3a9564a2964d	TCGA-CH-5738-01A	88ca19e0-6777-4150-ad6e-03102590ea25	TCGA-CH-5738-01A-11	727a3cd6-b68d-4964-9924-01a03eba637f	TCGA-CH-5738-01A-11D	1.9	'--	'--	DNA	D	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-PRAD	5828401b-0901-4a73-9d0c-1e85d3431475	TCGA-CH-5738	e4193acc-8239-42a2-963d-6ff3b9930733	TCGA-CH-5738-10A	14175d81-52d5-40f3-a865-353a973766b5	TCGA-CH-5738-10A-01	7d6c1df6-c3a6-47fb-92ec-42aa0775814a	TCGA-CH-5738-10A-01D	1.9	'--	'--	DNA	D	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-PRAD	5828401b-0901-4a73-9d0c-1e85d3431475	TCGA-CH-5738	e4193acc-8239-42a2-963d-6ff3b9930733	TCGA-CH-5738-10A	14175d81-52d5-40f3-a865-353a973766b5	TCGA-CH-5738-10A-01	53a43cbc-2a99-4b5c-8d37-2d68159a0add	TCGA-CH-5738-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-PRAD	f6743ff8-542e-4fde-8ff2-4878fcabffda	TCGA-EJ-A7NJ	39426bdb-04ee-45da-9845-2246173898bf	TCGA-EJ-A7NJ-10A	0a9422b9-b938-4463-bd67-32ebfeef2428	TCGA-EJ-A7NJ-10A-01	b48c5d69-cfcc-4aac-ae7c-2d267f30c308	TCGA-EJ-A7NJ-10A-01D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	PicoGreen	released	'--
TCGA-PRAD	f6743ff8-542e-4fde-8ff2-4878fcabffda	TCGA-EJ-A7NJ	39426bdb-04ee-45da-9845-2246173898bf	TCGA-EJ-A7NJ-10A	0a9422b9-b938-4463-bd67-32ebfeef2428	TCGA-EJ-A7NJ-10A-01	2697d967-2279-4c5f-bf29-0c44620235e2	TCGA-EJ-A7NJ-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-PRAD	f6743ff8-542e-4fde-8ff2-4878fcabffda	TCGA-EJ-A7NJ	b13d4e3d-898e-4339-a506-110b8e803b6e	TCGA-EJ-A7NJ-01A	4ba77eac-554e-4616-81c9-e1d8c21acd4c	TCGA-EJ-A7NJ-01A-22	6333138f-f0f8-48b6-92b2-00b5c86a2b90	TCGA-EJ-A7NJ-01A-22D	'--	'--	'--	DNA	D	'--	0.17	'--	'--	PicoGreen	released	'--
TCGA-PRAD	f6743ff8-542e-4fde-8ff2-4878fcabffda	TCGA-EJ-A7NJ	b13d4e3d-898e-4339-a506-110b8e803b6e	TCGA-EJ-A7NJ-01A	4ba77eac-554e-4616-81c9-e1d8c21acd4c	TCGA-EJ-A7NJ-01A-22	475d11c5-a017-4cdf-ac83-68044b37d087	TCGA-EJ-A7NJ-01A-22R	1.77	'--	'--	RNA	R	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-PRAD	f6743ff8-542e-4fde-8ff2-4878fcabffda	TCGA-EJ-A7NJ	b13d4e3d-898e-4339-a506-110b8e803b6e	TCGA-EJ-A7NJ-01A	4ba77eac-554e-4616-81c9-e1d8c21acd4c	TCGA-EJ-A7NJ-01A-22	2d3043a9-7307-4415-a929-0a84555aa4bd	TCGA-EJ-A7NJ-01A-22W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-PRAD	7bc369b7-007b-4b10-bd92-5d326dabf675	TCGA-EJ-7330	11551cf5-d8e8-4d4b-bf05-aa197f25dabe	TCGA-EJ-7330-01A	e83e06f6-77ed-4ca9-ae59-ecf51c960c6d	TCGA-EJ-7330-01A-11	731bb747-7856-4624-b550-2a9f86d250fd	TCGA-EJ-7330-01A-11D	'--	'--	'--	DNA	D	'--	0.16	'--	'--	PicoGreen	released	'--
TCGA-PRAD	7bc369b7-007b-4b10-bd92-5d326dabf675	TCGA-EJ-7330	11551cf5-d8e8-4d4b-bf05-aa197f25dabe	TCGA-EJ-7330-01A	e83e06f6-77ed-4ca9-ae59-ecf51c960c6d	TCGA-EJ-7330-01A-11	27bcc699-d707-4852-ac3c-09aca1c0bd5a	TCGA-EJ-7330-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	PicoGreen	released	'--
TCGA-PRAD	7bc369b7-007b-4b10-bd92-5d326dabf675	TCGA-EJ-7330	11551cf5-d8e8-4d4b-bf05-aa197f25dabe	TCGA-EJ-7330-01A	e83e06f6-77ed-4ca9-ae59-ecf51c960c6d	TCGA-EJ-7330-01A-11	dd2ac738-fe6c-4176-88eb-6afbd863112b	TCGA-EJ-7330-01A-11R	'--	'--	'--	RNA	R	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-PRAD	7bc369b7-007b-4b10-bd92-5d326dabf675	TCGA-EJ-7330	184fefbb-a335-4b40-8834-ff641d394786	TCGA-EJ-7330-11A	6b61e485-93ce-4269-822f-6b9c35e16544	TCGA-EJ-7330-11A-01	98f9cb64-63da-4894-9260-084adc066bd2	TCGA-EJ-7330-11A-01D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	PicoGreen	released	'--
TCGA-PRAD	7bc369b7-007b-4b10-bd92-5d326dabf675	TCGA-EJ-7330	184fefbb-a335-4b40-8834-ff641d394786	TCGA-EJ-7330-11A	6b61e485-93ce-4269-822f-6b9c35e16544	TCGA-EJ-7330-11A-01	96cec66e-d2bf-41af-aaa7-2ab9864dd28a	TCGA-EJ-7330-11A-01R	'--	'--	'--	RNA	R	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-PRAD	7bc369b7-007b-4b10-bd92-5d326dabf675	TCGA-EJ-7330	184fefbb-a335-4b40-8834-ff641d394786	TCGA-EJ-7330-11A	6b61e485-93ce-4269-822f-6b9c35e16544	TCGA-EJ-7330-11A-01	a0bbea78-bdd6-4d0a-a53c-4609637853b4	TCGA-EJ-7330-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	PicoGreen	released	'--
TCGA-PRAD	7bc369b7-007b-4b10-bd92-5d326dabf675	TCGA-EJ-7330	5a0228e6-b137-4f9e-b1ee-e88a822df179	TCGA-EJ-7330-10A	cb9c474e-66e2-4982-8a8d-3f36a729bde7	TCGA-EJ-7330-10A-01	5577ab00-b582-42ab-be7f-c5eed12114ad	TCGA-EJ-7330-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	PicoGreen	released	'--
TCGA-PRAD	7bc369b7-007b-4b10-bd92-5d326dabf675	TCGA-EJ-7330	5a0228e6-b137-4f9e-b1ee-e88a822df179	TCGA-EJ-7330-10A	cb9c474e-66e2-4982-8a8d-3f36a729bde7	TCGA-EJ-7330-10A-01	bd98a09b-e666-4404-823b-fba1cac1b08b	TCGA-EJ-7330-10A-01D	'--	'--	'--	DNA	D	'--	0.16	'--	'--	PicoGreen	released	'--
TCGA-PRAD	74602e83-3ee3-4ee7-b05a-135fbdddcc5c	TCGA-VN-A88L	bec25345-82c0-465e-a1c5-f73bdd2fc4ae	TCGA-VN-A88L-01A	4ba6f01a-a0f1-40f8-802e-9918a405f9bc	TCGA-VN-A88L-01A-11	35d7f5d3-20d2-40d5-8aa7-0b4dee76339f	TCGA-VN-A88L-01A-11R	1.91	'--	'--	RNA	R	'--	0.18	'--	'--	UV Spec	released	'--
TCGA-PRAD	74602e83-3ee3-4ee7-b05a-135fbdddcc5c	TCGA-VN-A88L	bec25345-82c0-465e-a1c5-f73bdd2fc4ae	TCGA-VN-A88L-01A	4ba6f01a-a0f1-40f8-802e-9918a405f9bc	TCGA-VN-A88L-01A-11	5b6ecf2f-cb83-4785-960d-245cc4c009fb	TCGA-VN-A88L-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-PRAD	74602e83-3ee3-4ee7-b05a-135fbdddcc5c	TCGA-VN-A88L	bec25345-82c0-465e-a1c5-f73bdd2fc4ae	TCGA-VN-A88L-01A	4ba6f01a-a0f1-40f8-802e-9918a405f9bc	TCGA-VN-A88L-01A-11	ea5d45b3-c62a-4786-be06-83a512099006	TCGA-VN-A88L-01A-11D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	PicoGreen	released	'--
TCGA-PRAD	74602e83-3ee3-4ee7-b05a-135fbdddcc5c	TCGA-VN-A88L	9971c1d0-f8bf-48a0-9a76-973cc0a19c0b	TCGA-VN-A88L-10A	863bacee-9633-49f8-8bc5-f3048ae24fbd	TCGA-VN-A88L-10A-01	647d191c-d869-4c1a-8293-e84d725e0f6d	TCGA-VN-A88L-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-PRAD	74602e83-3ee3-4ee7-b05a-135fbdddcc5c	TCGA-VN-A88L	9971c1d0-f8bf-48a0-9a76-973cc0a19c0b	TCGA-VN-A88L-10A	863bacee-9633-49f8-8bc5-f3048ae24fbd	TCGA-VN-A88L-10A-01	f555257b-8529-4aa8-99ac-b4d9bc30f3ac	TCGA-VN-A88L-10A-01D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	PicoGreen	released	'--
TCGA-PRAD	07ccb4e9-a2a9-4bfd-97bd-13873b01977a	TCGA-HC-8259	ef2a9b45-0fb8-485a-911f-ff193ae2452d	TCGA-HC-8259-01A	6a67245c-4399-44ad-bd12-11c66da1da6e	TCGA-HC-8259-01A-11	b35cf1bf-b256-4b3e-9471-fbcf3112c137	TCGA-HC-8259-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	PicoGreen	released	'--
TCGA-PRAD	07ccb4e9-a2a9-4bfd-97bd-13873b01977a	TCGA-HC-8259	ef2a9b45-0fb8-485a-911f-ff193ae2452d	TCGA-HC-8259-01A	6a67245c-4399-44ad-bd12-11c66da1da6e	TCGA-HC-8259-01A-11	dfee0e42-a839-42dd-a655-c06cdc6b1d3d	TCGA-HC-8259-01A-11D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	PicoGreen	released	'--
TCGA-PRAD	07ccb4e9-a2a9-4bfd-97bd-13873b01977a	TCGA-HC-8259	ef2a9b45-0fb8-485a-911f-ff193ae2452d	TCGA-HC-8259-01A	6a67245c-4399-44ad-bd12-11c66da1da6e	TCGA-HC-8259-01A-11	61d16f0a-e26b-4993-81a3-a0fef2703c9b	TCGA-HC-8259-01A-11R	'--	'--	'--	RNA	R	'--	0.16	'--	'--	UV Spec	released	'--
TCGA-PRAD	07ccb4e9-a2a9-4bfd-97bd-13873b01977a	TCGA-HC-8259	d24838a2-b6c8-469c-84c9-e05885296fae	TCGA-HC-8259-11A	fab8c399-2c94-4dcc-8f08-3f7d8b530339	TCGA-HC-8259-11A-01	95ef715f-2d21-4214-905a-8ac2e1e98d83	TCGA-HC-8259-11A-01R	'--	'--	'--	RNA	R	'--	0.14	'--	'--	UV Spec	released	'--
TCGA-PRAD	07ccb4e9-a2a9-4bfd-97bd-13873b01977a	TCGA-HC-8259	d24838a2-b6c8-469c-84c9-e05885296fae	TCGA-HC-8259-11A	fab8c399-2c94-4dcc-8f08-3f7d8b530339	TCGA-HC-8259-11A-01	898dc263-e0e8-4289-9163-a968bf973f0c	TCGA-HC-8259-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	PicoGreen	released	'--
TCGA-PRAD	07ccb4e9-a2a9-4bfd-97bd-13873b01977a	TCGA-HC-8259	d24838a2-b6c8-469c-84c9-e05885296fae	TCGA-HC-8259-11A	fab8c399-2c94-4dcc-8f08-3f7d8b530339	TCGA-HC-8259-11A-01	224fe95c-9bc8-4872-a8e9-9d841fba13f2	TCGA-HC-8259-11A-01D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	PicoGreen	released	'--
TCGA-PRAD	07ccb4e9-a2a9-4bfd-97bd-13873b01977a	TCGA-HC-8259	68a3ec5a-920d-45a6-96ae-e809735d55ea	TCGA-HC-8259-10A	38805cb0-391d-47d7-b538-16194afe9c95	TCGA-HC-8259-10A-01	a54ff65a-bee2-4db5-831c-c93a3f2d31ec	TCGA-HC-8259-10A-01D	'--	'--	'--	DNA	D	'--	0.16	'--	'--	PicoGreen	released	'--
TCGA-PRAD	07ccb4e9-a2a9-4bfd-97bd-13873b01977a	TCGA-HC-8259	68a3ec5a-920d-45a6-96ae-e809735d55ea	TCGA-HC-8259-10A	38805cb0-391d-47d7-b538-16194afe9c95	TCGA-HC-8259-10A-01	ae011ca9-c30d-43f6-83c1-a242a0244d42	TCGA-HC-8259-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	PicoGreen	released	'--
TCGA-PRAD	40ebeb10-7390-44fc-9ef2-80d40d251018	TCGA-V1-A9O7	99dd845b-9526-4bad-b5dd-a6b13645d62d	TCGA-V1-A9O7-10A	42e75330-e8e3-4742-b56b-b250793cd869	TCGA-V1-A9O7-10A-01	fd76f423-25c4-4ec7-bae1-3f6c7a418e88	TCGA-V1-A9O7-10A-01D	'--	'--	'--	DNA	D	'--	0.17	'--	'--	PicoGreen	released	'--
TCGA-PRAD	40ebeb10-7390-44fc-9ef2-80d40d251018	TCGA-V1-A9O7	cb4a8a9d-bf54-4a1d-970c-7aa6710c1fb9	TCGA-V1-A9O7-01A	8947b531-b113-486e-ba1f-3450eb4aea72	TCGA-V1-A9O7-01A-21	ce13a83f-9d6f-4467-9be5-a2ef9df3cf5c	TCGA-V1-A9O7-01A-21D	'--	'--	'--	DNA	D	'--	0.16	'--	'--	PicoGreen	released	'--
TCGA-PRAD	40ebeb10-7390-44fc-9ef2-80d40d251018	TCGA-V1-A9O7	cb4a8a9d-bf54-4a1d-970c-7aa6710c1fb9	TCGA-V1-A9O7-01A	8947b531-b113-486e-ba1f-3450eb4aea72	TCGA-V1-A9O7-01A-21	5930cbe3-e850-4cdd-a1f7-ce9160e6f3f3	TCGA-V1-A9O7-01A-21R	1.87	'--	'--	RNA	R	'--	0.18	'--	'--	UV Spec	released	'--
TCGA-PRAD	f6c61a22-a711-416d-9e65-6a1b957e5b2e	TCGA-CH-5768	4b013862-e655-4a6f-af4f-0b291c1242b5	TCGA-CH-5768-11A	a3dbd4ed-4352-4509-9e4c-f053efc9e476	TCGA-CH-5768-11A-01	99330330-cf99-4f19-bc01-2ea4f2806240	TCGA-CH-5768-11A-01R	1.7	'--	'--	RNA	R	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-PRAD	f6c61a22-a711-416d-9e65-6a1b957e5b2e	TCGA-CH-5768	4b013862-e655-4a6f-af4f-0b291c1242b5	TCGA-CH-5768-11A	a3dbd4ed-4352-4509-9e4c-f053efc9e476	TCGA-CH-5768-11A-01	a60f6384-d75c-47f2-acf0-c25e25c7d201	TCGA-CH-5768-11A-01D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-PRAD	f6c61a22-a711-416d-9e65-6a1b957e5b2e	TCGA-CH-5768	4b013862-e655-4a6f-af4f-0b291c1242b5	TCGA-CH-5768-11A	a3dbd4ed-4352-4509-9e4c-f053efc9e476	TCGA-CH-5768-11A-01	b9aaea0e-56d1-4a82-a0e4-d09eeb79db60	TCGA-CH-5768-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-PRAD	f6c61a22-a711-416d-9e65-6a1b957e5b2e	TCGA-CH-5768	c4ff48c4-e953-4267-ab9c-3a09a97a88c4	TCGA-CH-5768-01A	b7b2a7a7-9b5f-4caf-b502-64f7d41055db	TCGA-CH-5768-01A-11	640d089e-d5f5-4c66-97a7-65d950136560	TCGA-CH-5768-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	'--	'--	UV Spec	released	'--
TCGA-PRAD	f6c61a22-a711-416d-9e65-6a1b957e5b2e	TCGA-CH-5768	c4ff48c4-e953-4267-ab9c-3a09a97a88c4	TCGA-CH-5768-01A	b7b2a7a7-9b5f-4caf-b502-64f7d41055db	TCGA-CH-5768-01A-11	c116e6e3-7da8-4b67-9369-0cfd65904ece	TCGA-CH-5768-01A-11D	1.9	'--	'--	DNA	D	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-PRAD	f6c61a22-a711-416d-9e65-6a1b957e5b2e	TCGA-CH-5768	c4ff48c4-e953-4267-ab9c-3a09a97a88c4	TCGA-CH-5768-01A	b7b2a7a7-9b5f-4caf-b502-64f7d41055db	TCGA-CH-5768-01A-11	ec6dc94f-8eff-4e28-966a-0a7f7cf821dc	TCGA-CH-5768-01A-11R	1.7	'--	'--	RNA	R	'--	0.15	'--	'--	UV Spec	released	'--
TCGA-PRAD	17916c4e-febe-48c6-b475-ad29397425e8	TCGA-KK-A8IA	7c6fe384-485c-423a-8f84-b8bc6c3100ad	TCGA-KK-A8IA-01A	9750ca91-4bdc-42b7-891c-d92732c5d323	TCGA-KK-A8IA-01A-11	1c33df11-0acb-4431-93fc-9a2df2f9f491	TCGA-KK-A8IA-01A-11R	1.78	'--	'--	RNA	R	'--	0.17	'--	'--	UV Spec	released	'--
TCGA-PRAD	17916c4e-febe-48c6-b475-ad29397425e8	TCGA-KK-A8IA	7c6fe384-485c-423a-8f84-b8bc6c3100ad	TCGA-KK-A8IA-01A	9750ca91-4bdc-42b7-891c-d92732c5d323	TCGA-KK-A8IA-01A-11	97ad9917-5904-4f1e-b9d8-22bf21beb45e	TCGA-KK-A8IA-01A-11D	'--	'--	'--	DNA	D	'--	0.16	'--	'--	PicoGreen	released	'--
TCGA-PRAD	17916c4e-febe-48c6-b475-ad29397425e8	TCGA-KK-A8IA	7c6fe384-485c-423a-8f84-b8bc6c3100ad	TCGA-KK-A8IA-01A	9750ca91-4bdc-42b7-891c-d92732c5d323	TCGA-KK-A8IA-01A-11	e64a4fa9-dd65-4b4e-b1f6-1c4385c0efb4	TCGA-KK-A8IA-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-PRAD	17916c4e-febe-48c6-b475-ad29397425e8	TCGA-KK-A8IA	096ce567-5c0f-4346-be23-39806b23e7d5	TCGA-KK-A8IA-11A	1a8b1648-4397-4e2d-8011-ad27034f7954	TCGA-KK-A8IA-11A-11	b6717d22-b6ea-4e9a-ab70-282d48b2806b	TCGA-KK-A8IA-11A-11D	'--	'--	'--	DNA	D	'--	0.16	'--	'--	PicoGreen	released	'--
TCGA-PRAD	17916c4e-febe-48c6-b475-ad29397425e8	TCGA-KK-A8IA	096ce567-5c0f-4346-be23-39806b23e7d5	TCGA-KK-A8IA-11A	1a8b1648-4397-4e2d-8011-ad27034f7954	TCGA-KK-A8IA-11A-11	6b4f6e4c-410c-44e0-8673-52c9f4d8ae9f	TCGA-KK-A8IA-11A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	released	'--
TCGA-PRAD	a468353e-0a96-4a4d-8aef-5140bf1bf952	TCGA-YL-A9WX	884be452-353e-4aaf-88ba-3d1169cae03a	TCGA-YL-A9WX-01A	764fe4f9-ee21-4d43-a920-b456f5076868	TCGA-YL-A9WX-01A-21	9fcba70d-3c05-4a05-8516-5688db53e55b	TCGA-YL-A9WX-01A-21R	1.83	'--	'--	RNA	R	'--	0.17	'--	'--	UV Spec	released	'--
